"","firstname","lastname","year","sex","count"
"6873","ANYIS","NICOL",2015,"F",1
"6874","ANYIS","ZULAY",2015,"F",1
"6875","ANYOLEE","LUCÍA",2015,"F",1
"6876","ANYOLI","-",2015,"F",1
"6877","ANYOLI","MARITZA",2015,"F",1
"6878","ANYOLI","NICOL",2015,"F",1
"6879","ANYOLIE","ISABEL",2015,"F",1
"6880","ANYOLIN","JULIETH",2015,"F",1
"6881","ANYOLINA","MARIA",2015,"F",1
"6882","ANYOLIS","ROSMERIS",2015,"F",1
"6883","ANYOLIS","SAMAIS",2015,"F",1
"6884","ANYOLY","ALEXANDRA",2015,"F",1
"6885","ANYOLY","ESTHEFANY",2015,"F",1
"6886","ANYOLY","JIREH",2015,"F",1
"6887","ANYORI","MILAGROS",2015,"F",1
"6888","ANYORIS","YARIELA",2015,"F",1
"6889","ANYULAY","OSIRIS",2015,"F",1
"6890","ANYULI","-",2015,"F",2
"6891","ANYULI","DAILYN",2015,"F",1
"6892","ANYULI","ESTHER",2015,"F",1
"6893","ANYULI","KEILYN",2015,"F",1
"6894","ANYULI","MASSIEL",2015,"F",1
"6895","ANYULI","SOFÍA",2015,"F",1
"6896","ANYULI","YULIABIS",2015,"F",1
"6897","ANYULIS","SIMEI",2015,"F",1
"6898","ANYURI","ALEXANDRA",2015,"F",1
"6899","ANYURI","CRISTHEL",2015,"F",1
"6900","ANYURI","DANEIKA",2015,"F",1
"6901","ANYURI","MARIA",2015,"F",1
"6902","ANYURI","MARSHELY",2015,"F",1
"6903","ANYURI","MASSIEL",2015,"F",1
"6904","ANYURI","YULIN",2015,"F",1
"6905","ÁNYURI","ANNETH",2015,"F",1
"6906","ÁNYURI","YASLEY",2015,"F",1
"6907","ANYURIS","ANABELKIS",2015,"F",1
"6908","ANYURIS","ARGELIS",2015,"F",1
"6909","ANYURIS","IBETH",2015,"F",1
"6910","ANYURIS","SOFIA",2015,"F",1
"6911","ANYURIS","YANETH",2015,"F",1
"6912","ANYURLIS","EYDITH",2015,"F",1
"6913","ANYURY","YISEL",2015,"F",1
"6914","ANZEL","YAMETH",2015,"M",1
"6915","APARICIO","-",2015,"M",1
"6916","APNER","DAVID",2015,"M",1
"6917","APOLONIO","-",2015,"M",1
"6918","APRIL","-",2015,"F",1
"6919","APRIL","ADELINE",2015,"F",1
"6920","APRIL","AMANDA",2015,"F",1
"6921","APRIL","ANDREA",2015,"F",1
"6922","APRIL","CATTLEYA",2015,"F",1
"6923","APRIL","CHANELL",2015,"F",1
"6924","APRIL","CHARIS",2015,"F",1
"6925","APRIL","CHRISTINE",2015,"F",1
"6926","APRIL","DAYNARA",2015,"F",1
"6927","APRIL","DEL PILAR",2015,"F",1
"6928","APRIL","DENIS",2015,"F",1
"6929","APRIL","DENISE",2015,"F",1
"6930","APRIL","GABRIELA",2015,"F",1
"6931","APRIL","KRISTINE",2015,"F",1
"6932","APRIL","LOREYN",2015,"F",1
"6933","APRIL","LORRAINE",2015,"F",1
"6934","APRIL","LUCCIA",2015,"F",1
"6935","APRIL","MAE",2015,"F",1
"6936","APRIL","MARIE",2015,"F",1
"6937","APRIL","MICHELLE",2015,"F",1
"6938","APRIL","NICOLE",2015,"F",1
"6939","APRIL","SOPHIA",2015,"F",1
"6940","APRIL","YAILEEN",2015,"F",1
"6941","APRIL","YURIVIA",2015,"F",1
"6942","APRILL","LIDIETH",2015,"F",1
"6943","APRILL","SOPHIA",2015,"F",1
"6944","APRYL","AIMETH",2015,"F",1
"6945","AQUELINO","KEILOR",2015,"M",1
"6946","AQUELIS","YULETH",2015,"F",1
"6947","AQUILE","-",2015,"M",1
"6948","AQUILES","ISRAEL",2015,"M",1
"6949","AQUILINA","-",2015,"F",1
"6950","AQUILINO","-",2015,"M",6
"6951","AQUILINO","NODIER",2015,"M",1
"6952","AQUILINO","RAUL",2015,"M",1
"6953","ARABELIS","MARÍA",2015,"F",1
"6954","ARABYS","AMAILIZ",2015,"F",1
"6955","ARACELI","-",2015,"F",1
"6956","ARACELI","MARGOT",2015,"F",1
"6957","ARACELI","YILEIRA",2015,"F",1
"6958","ARACELIANA","-",2015,"F",1
"6959","ARACELIS","-",2015,"F",6
"6960","ARACELIS","DAYANIS",2015,"F",1
"6961","ARACELIS","DEL CARMEN",2015,"F",1
"6962","ARACELIS","GABRIELA",2015,"F",1
"6963","ARACELIS","LISNET",2015,"F",1
"6964","ARACELIS","LORENA",2015,"F",1
"6965","ARACELIS","MAYBETH",2015,"F",1
"6966","ARACELIS","MICHEL",2015,"F",1
"6967","ARACELIS","TAIRELYS",2015,"F",1
"6968","ARACELIS","YASIEL",2015,"F",1
"6969","ARACELIZ","DENITZA",2015,"F",1
"6970","ARACELY","-",2015,"F",2
"6971","ARACELYS","-",2015,"F",3
"6972","ARACELYS","ANALIA",2015,"F",1
"6973","ARACELYS","YARIELIS",2015,"F",1
"6974","ARAD","JAAFFER",2015,"M",1
"6975","ARAFET","ALAN",2015,"M",1
"6976","ARAHOM","-",2015,"M",1
"6977","ARAIS","NADEGE",2015,"F",1
"6978","ARAK","AARON",2015,"M",1
"6979","ARALINEY","NORIELYS",2015,"F",1
"6980","ARALIS","-",2015,"F",1
"6981","ARALIS","MILAGROS",2015,"F",1
"6982","ARALIS","ROMINA",2015,"F",1
"6983","ARALISSTH","ARLISSTH",2015,"F",1
"6984","ARALYS","ANAISBETH",2015,"F",1
"6985","ARALYS","DAYANIS",2015,"F",1
"6986","ARALYS","LISBETH",2015,"F",1
"6987","ARAM","ISAAC",2015,"M",1
"6988","ARAM","JAFET",2015,"M",1
"6989","ARAM","JOSUE",2015,"M",1
"6990","ARAM","KHAMIR",2015,"M",1
"6991","ARAMI","LIONEL",2015,"M",1
"6992","ARAMIR","YAREL",2015,"M",1
"6993","ARAMIS","-",2015,"M",2
"6994","ARAMIS","AGUSTIN",2015,"M",1
"6995","ARAMIS","ALEXIS",2015,"M",1
"6996","ARAMIS","CALEB",2015,"M",1
"6997","ARAMIS","GABRIEL",2015,"M",1
"6998","ARAMIS","JAHEL",2015,"M",1
"6999","ARAMIS","JESIR",2015,"M",1
"7000","ARAMIS","JESŒS",2015,"M",1
"7001","ARAMIS","MILÁN",2015,"M",1
"7002","ARAMIS","ZAITH",2015,"M",1
"7003","ARAMY","ELIZABETH",2015,"F",1
"7004","ARAMY","REYNALDO",2015,"M",1
"7005","ARAMYS","AZRELL",2015,"M",1
"7006","ARAN","CALELL",2015,"M",1
"7007","ARAN","GABRIEL",2015,"M",1
"7008","ARÁN","EZEQUIEL",2015,"M",1
"7009","ARANIS","KEHYLIN",2015,"F",1
"7010","ARANSA","BENITA",2015,"F",1
"7011","ARANTS","GABRIEL",2015,"M",1
"7012","ARANTXA","ANDREA",2015,"F",1
"7013","ARANTXA","BELEN",2015,"F",1
"7014","ARANTXA","BERENICE",2015,"F",1
"7015","ARANTZA","ISABELLA",2015,"F",1
"7016","ARANTZA","ISABELLE",2015,"F",1
"7017","ARANTZA","SOFIA",2015,"F",1
"7018","ARANTZA","SOFÍA",2015,"F",1
"7019","ARANTZA","ZU",2015,"F",1
"7020","ARANXA","YEILIN",2015,"F",1
"7021","ÁRANZ","NEFI",2015,"M",1
"7022","ARANZA","ANDREA",2015,"F",1
"7023","ARANZA","AURORA",2015,"F",1
"7024","ARANZA","NAYA",2015,"F",1
"7025","ARANZA","SOFIA",2015,"F",1
"7026","ARANZA","SOPHIA",2015,"F",1
"7027","ARANZA","THALIA",2015,"F",1
"7028","ARAS","LISSETH",2015,"F",1
"7029","ARASELIZ","-",2015,"F",1
"7030","ARASH","-",2015,"M",1
"7031","ARATH","JOSUÉ",2015,"M",1
"7032","ARAV","HIREN",2015,"M",1
"7033","ARAYS","YORLENIS",2015,"F",1
"7034","ARBET","LUCIA",2015,"F",1
"7035","ARCADIO","-",2015,"M",7
"7036","ARCADIO","ABDIEL",2015,"M",1
"7037","ARCADIO","ALEXIS",2015,"M",1
"7038","ARCANGEL","-",2015,"M",3
"7039","ARCANGEL","ABDIEL",2015,"M",1
"7040","ARCANGEL","DAMIAN",2015,"M",1
"7041","ARCANGEL","ISAY",2015,"M",1
"7042","ARCANGEL","YIAN",2015,"M",1
"7043","ARCÁNGEL","GABRIEL",2015,"M",1
"7044","ARCÁNGEL","JOEL",2015,"M",1
"7045","ARCANGELA","-",2015,"F",1
"7046","ARCELIA","-",2015,"F",1
"7047","ARCELIO","-",2015,"M",4
"7048","ARCELIO","ESQUIBEL",2015,"M",1
"7049","ARCELIO","MANUEL",2015,"M",1
"7050","ARCELIO","TOY",2015,"M",1
"7051","ARCENIO","-",2015,"M",7
"7052","ARCENIO","ADONAI",2015,"M",1
"7053","ARCENIO","ALEXANDER",2015,"M",1
"7054","ARCENIO","YOSTIN",2015,"M",1
"7055","ARCESIO","AUST’N",2015,"M",1
"7056","ARCIBIADES","-",2015,"M",1
"7057","ARCIDE","-",2015,"M",1
"7058","ARCIDES","-",2015,"M",1
"7059","ARCIELIS","AZRIEL",2015,"F",1
"7060","AREK","ALEJANDRO",2015,"M",1
"7061","AREL","NICOLLE",2015,"F",1
"7062","ARELI","-",2015,"F",1
"7063","ARELI","JERUSALŽN",2015,"F",1
"7064","ARELIA","-",2015,"F",1
"7065","ARELIN","YETZAIDA",2015,"F",1
"7066","ARELIS","-",2015,"F",3
"7067","ARELIS","AILIN",2015,"F",1
"7068","ARELIS","AILYN",2015,"F",1
"7069","ARELIS","AIMEE",2015,"F",1
"7070","ARELIS","ANAYANSIS",2015,"F",1
"7071","ARELIS","ANNETTE",2015,"F",1
"7072","ARELIS","CELIBETH",2015,"F",1
"7073","ARELIS","EDITH",2015,"F",1
"7074","ARELIS","ELIANAIS",2015,"F",1
"7075","ARELIS","ELIANIS",2015,"F",1
"7076","ARELIS","IRISOL",2015,"F",1
"7077","ARELIS","ISANITH",2015,"F",1
"7078","ARELIS","KARENY",2015,"F",1
"7079","ARELIS","LINETH",2015,"F",1
"7080","ARELIS","LISSETH",2015,"F",1
"7081","ARELIS","MABEL",2015,"F",1
"7082","ARELIS","MARLENIS",2015,"F",1
"7083","ARELIS","MEILYN",2015,"F",1
"7084","ARELIS","MICHELLE",2015,"F",1
"7085","ARELIS","MILETH",2015,"F",1
"7086","ARELIS","PAHOLA",2015,"F",1
"7087","ARELIS","SOFIA",2015,"F",1
"7088","ARELLYS","ESTER",2015,"F",1
"7089","ARELYS","-",2015,"F",4
"7090","ARELYS","ALEXA",2015,"F",1
"7091","ARELYS","AYMAR",2015,"F",1
"7092","ARELYS","BETZABŽ",2015,"F",1
"7093","ARELYS","CRISTHEL",2015,"F",1
"7094","ARELYS","GRISNETH",2015,"F",1
"7095","ARELYS","JANETH",2015,"F",1
"7096","ARELYS","MARÍA",2015,"F",1
"7097","ARELYS","MITCHELL",2015,"F",1
"7098","ARELYS","NADINE",2015,"F",1
"7099","ARELYS","YULIETH",2015,"F",1
"7100","ARES","KILIÁN",2015,"M",1
"7101","ARETH","CHRISTINE",2015,"F",1
"7102","ARETH","DIANETZA",2015,"F",1
"7103","AREYNI","HANADI",2015,"F",1
"7104","ARFAXAD","ISMAEL",2015,"M",1
"7105","ARGEL","-",2015,"M",1
"7106","ARGELIA","-",2015,"F",6
"7107","ARGELIDA","MICHELLE",2015,"F",1
"7108","ARGELIO","-",2015,"M",2
"7109","ARGELIS","-",2015,"F",3
"7110","ARGELIS","ADRIANA",2015,"F",1
"7111","ARGELIS","ANYELIN",2015,"F",1
"7112","ARGELIS","ARLENIS",2015,"F",1
"7113","ARGELIS","CRISTINA",2015,"F",1
"7114","ARGELIS","DAYCHEL",2015,"F",1
"7115","ARGELIS","ESTHER",2015,"F",1
"7116","ARGELIS","GIONELLA",2015,"F",1
"7117","ARGELIS","IBETH",2015,"F",1
"7118","ARGELIS","LEONELA",2015,"F",1
"7119","ARGELIS","MAGALIS",2015,"F",1
"7120","ARGELIS","MAYURIS",2015,"F",1
"7121","ARGELIS","NICOL",2015,"F",1
"7122","ARGELIS","SARAI",2015,"F",1
"7123","ARGELIS","SUSETH",2015,"F",1
"7124","ARGELIS","VICTORIA",2015,"F",1
"7125","ARGELIS","YASIEL",2015,"F",1
"7126","ARGELIS","YULISSA",2015,"F",1
"7127","ARGELYS","YISETH",2015,"F",1
"7128","ARGEN","ALEXANDER",2015,"M",1
"7129","ARGEN","YEFFREY",2015,"M",1
"7130","ARHAM","OSIEL",2015,"M",1
"7131","ARHAN","RICARDO",2015,"M",1
"7132","ARI","-",2015,"F",1
"7133","ARI","-",2015,"M",1
"7134","ARIA","DANIELLE",2015,"F",1
"7135","ARIA","DEL MAR",2015,"F",1
"7136","ARIACNA","DAYBELYS",2015,"F",1
"7137","ARIACNA","ITZEL",2015,"F",1
"7138","ARIACNE","ADRIANA",2015,"F",1
"7139","ARIACNI","JOSEFA",2015,"F",1
"7140","ARIACNI","YULIETH",2015,"F",1
"7141","ARIACNIS","ARELIS",2015,"F",1
"7142","ARIADNA","-",2015,"F",2
"7143","ARIADNA","ALEXA",2015,"F",2
"7144","ARIADNA","ALICIA",2015,"F",1
"7145","ARIADNA","ANGELINE",2015,"F",1
"7146","ARIADNA","AYBETT",2015,"F",1
"7147","ARIADNA","CRISTELLE",2015,"F",1
"7148","ARIADNA","DEL CARMEN",2015,"F",1
"7149","ARIADNA","EDITH",2015,"F",1
"7150","ARIADNA","ELIZABETH",2015,"F",1
"7151","ARIADNA","ELYZABET",2015,"F",1
"7152","ARIADNA","ISABEL",2015,"F",2
"7153","ARIADNA","ISABELA",2015,"F",1
"7154","ARIADNA","ISABELLA",2015,"F",1
"7155","ARIADNA","ISABELLE",2015,"F",2
"7156","ARIADNA","JAEL",2015,"F",1
"7157","ARIADNA","JAISED",2015,"F",1
"7158","ARIADNA","KRISTEL",2015,"F",1
"7159","ARIADNA","LINETH",2015,"F",1
"7160","ARIADNA","LISBETH",2015,"F",1
"7161","ARIADNA","LIZETH",2015,"F",1
"7162","ARIADNA","LUCIA",2015,"F",1
"7163","ARIADNA","LUCÍA",2015,"F",2
"7164","ARIADNA","MAITŽ",2015,"F",1
"7165","ARIADNA","MARIA",2015,"F",1
"7166","ARIADNA","MICHELLE",2015,"F",1
"7167","ARIADNA","MICHELLE",2015,"F",1
"7168","ARIADNA","MILINETH",2015,"F",1
"7169","ARIADNA","NICOLE",2015,"F",2
"7170","ARIADNA","NICOLLE",2015,"F",1
"7171","ARIADNA","NOEMY",2015,"F",1
"7172","ARIADNA","ODETH",2015,"F",1
"7173","ARIADNA","PAULETTE",2015,"F",1
"7174","ARIADNA","SAIDITH",2015,"F",1
"7175","ARIADNA","SARAI",2015,"F",2
"7176","ARIADNA","SOFIA",2015,"F",6
"7177","ARIADNA","SOPHIA",2015,"F",2
"7178","ARIADNA","SUSANA",2015,"F",1
"7179","ARIADNA","VALERIA",2015,"F",1
"7180","ARIADNA","YALENA",2015,"F",1
"7181","ARIADNA","YULIETH",2015,"F",1
"7182","ARIADNA","ZARED",2015,"F",1
"7183","ARIADNE","-",2015,"F",2
"7184","ARIADNE","ANAHI",2015,"F",1
"7185","ARIADNE","ANARKELIS",2015,"F",1
"7186","ARIADNE","DAPHNE",2015,"F",1
"7187","ARIADNE","DEL CARMEN",2015,"F",1
"7188","ARIADNE","DIANETH",2015,"F",1
"7189","ARIADNE","ISABEL",2015,"F",1
"7190","ARIADNE","ISABELLA",2015,"F",2
"7191","ARIADNE","KAYTLIN",2015,"F",1
"7192","ARIADNE","LISETH",2015,"F",1
"7193","ARIADNE","LORENA",2015,"F",1
"7194","ARIADNE","LUCIA",2015,"F",1
"7195","ARIADNE","LUCÍA",2015,"F",1
"7196","ARIADNE","MAEMAL’",2015,"F",1
"7197","ARIADNE","MICHELL",2015,"F",1
"7198","ARIADNE","NATSURI",2015,"F",1
"7199","ARIADNE","NICOLE",2015,"F",1
"7200","ARIADNE","RISMEL",2015,"F",1
"7201","ARIADNE","SHEYNI",2015,"F",1
"7202","ARIADNE","SOFIA",2015,"F",2
"7203","ARIADNE","STACY",2015,"F",1
"7204","ARIADNIS","CAMILA",2015,"F",1
"7205","ARIADNNA","MAITHE",2015,"F",1
"7206","ARIADNY","ANAIS",2015,"F",1
"7207","ARIADNY","ANYURI",2015,"F",1
"7208","ARIADNY","EMMELINE",2015,"F",1
"7209","ARIADNY","MILAGRO",2015,"F",1
"7210","ARIADNY","ZULAY",2015,"F",1
"7211","ARIADNYS","AMARIGE",2015,"F",1
"7212","ARIADNYS","DEL CARMEN",2015,"F",1
"7213","ARIADNYS","EDITH",2015,"F",1
"7214","ARIADNYS","LUCÍA",2015,"F",1
"7215","ARIADNYS","SOFÍA",2015,"F",1
"7216","ARIAKNA","NICOHOL",2015,"F",1
"7217","ARIALLYS","MILAGROS",2015,"F",1
"7218","ARIAM","ISSAC",2015,"M",1
"7219","ARIAM","MILENE",2015,"F",1
"7220","ARIAM","NASHE",2015,"F",1
"7221","ARIAMNIS","SOFÍA",2015,"F",1
"7222","ARIAN","ALBERTO",2015,"M",1
"7223","ARIAN","ALEXANDER",2015,"M",1
"7224","ARIAN","ANNETTE",2015,"F",1
"7225","ARIAN","JAFETH",2015,"M",1
"7226","ARIAN","JOAO",2015,"M",1
"7227","ARIAN","KENY",2015,"M",1
"7228","ARIANA","-",2015,"F",2
"7229","ARIANA","AAEESHA",2015,"F",1
"7230","ARIANA","AINOHA",2015,"F",1
"7231","ARIANA","ALEJANDRA",2015,"F",1
"7232","ARIANA","BRIGITH",2015,"F",1
"7233","ARIANA","CAROLAIN",2015,"F",1
"7234","ARIANA","CRISTEL",2015,"F",1
"7235","ARIANA","DENIS",2015,"F",1
"7236","ARIANA","EDILSA",2015,"F",1
"7237","ARIANA","ISABEL",2015,"F",4
"7238","ARIANA","ISABELLA",2015,"F",2
"7239","ARIANA","JAIBETH",2015,"F",1
"7240","ARIANA","JULIETTE",2015,"F",1
"7241","ARIANA","LILIETH",2015,"F",1
"7242","ARIANA","LINETH",2015,"F",1
"7243","ARIANA","LIZBETH",2015,"F",1
"7244","ARIANA","LUCIA",2015,"F",1
"7245","ARIANA","LUCÍA",2015,"F",2
"7246","ARIANA","LUNA",2015,"F",1
"7247","ARIANA","MICHELL",2015,"F",1
"7248","ARIANA","NICOLE",2015,"F",3
"7249","ARIANA","NILLETH",2015,"F",1
"7250","ARIANA","PAULETH",2015,"F",1
"7251","ARIANA","RACHELL",2015,"F",1
"7252","ARIANA","RAQUEL",2015,"F",1
"7253","ARIANA","SOFIA",2015,"F",2
"7254","ARIANA","SOPH’A",2015,"F",1
"7255","ARIANA","SOPHIE",2015,"F",1
"7256","ARIANA","VALERIA",2015,"F",1
"7257","ARIANA","VELQUI",2015,"F",1
"7258","ARIANA","VICTORIA",2015,"F",2
"7259","ARIANA","YAMILETH",2015,"F",1
"7260","ARIANA","YAZM’N",2015,"F",2
"7261","ARIANA","YEILYN",2015,"F",1
"7262","ARIANA","ZAIDET",2015,"F",1
"7263","ARIAND","ODETH",2015,"F",1
"7264","ARIANELIS","DEL CARMEN",2015,"F",1
"7265","ARIANELIS","LISBETH",2015,"F",1
"7266","ARIANELYS","MAYERLIN",2015,"F",1
"7267","ARIANELYS","MICHELLE",2015,"F",1
"7268","ARIANETH","-",2015,"F",1
"7269","ARIANETH","AIMEE",2015,"F",1
"7270","ARIANETH","ITZEL",2015,"F",1
"7271","ARIANETH","LIANETH",2015,"F",1
"7272","ARIANETH","YANETHZA",2015,"F",1
"7273","ARIANETH","YISSEL",2015,"F",1
"7274","ARIANETT","PILAR",2015,"F",1
"7275","ARIANI","AILYN",2015,"F",1
"7276","ARIANI","ELIZABETH",2015,"F",1
"7277","ARIANIS","-",2015,"F",2
"7278","ARIANIS","ALAHIA",2015,"F",1
"7279","ARIANIS","ALEXANDRA",2015,"F",1
"7280","ARIANIS","ANETH",2015,"F",1
"7281","ARIANIS","ANYELIN",2015,"F",1
"7282","ARIANIS","ARACELI",2015,"F",1
"7283","ARIANIS","AYSHELL",2015,"F",1
"7284","ARIANIS","CRISTEL",2015,"F",1
"7285","ARIANIS","DEL CARMEN",2015,"F",1
"7286","ARIANIS","DENISSE",2015,"F",1
"7287","ARIANIS","EDITH",2015,"F",1
"7288","ARIANIS","ESTHER",2015,"F",2
"7289","ARIANIS","ISABEL",2015,"F",2
"7290","ARIANIS","JIREH",2015,"F",1
"7291","ARIANIS","KAMILETH",2015,"F",1
"7292","ARIANIS","LEIDI",2015,"F",1
"7293","ARIANIS","LINETH",2015,"F",1
"7294","ARIANIS","LISNETH",2015,"F",1
"7295","ARIANIS","MABEL",2015,"F",1
"7296","ARIANIS","MARIBEL",2015,"F",1
"7297","ARIANIS","MARLYN",2015,"F",1
"7298","ARIANIS","MASSIEL",2015,"F",1
"7299","ARIANIS","NADITH",2015,"F",1
"7300","ARIANIS","NAICET",2015,"F",1
"7301","ARIANIS","NELLY",2015,"F",1
"7302","ARIANIS","NICOLE",2015,"F",1
"7303","ARIANIS","NICOLLE",2015,"F",1
"7304","ARIANIS","PAULETH",2015,"F",1
"7305","ARIANIS","SARA",2015,"F",1
"7306","ARIANIS","SOFÍA",2015,"F",1
"7307","ARIANIS","YARELI",2015,"F",1
"7308","ARIANIS","YESIBETH",2015,"F",1
"7309","ARIANIS","YIRELI",2015,"F",1
"7310","ARIANIS","YISELL",2015,"F",1
"7311","ARIANIS","YOHANIS",2015,"F",1
"7312","ARIANITH","YANETH",2015,"F",1
"7313","ARIANNA","-",2015,"F",1
"7314","ARIANNA","CAROLINA",2015,"F",1
"7315","ARIANNA","EILEEN",2015,"F",1
"7316","ARIANNA","ELIZABETH",2015,"F",1
"7317","ARIANNA","GUADALUPE",2015,"F",1
"7318","ARIANNA","LEONOR",2015,"F",1
"7319","ARIANNA","LOURDES",2015,"F",1
"7320","ARIANNA","LUCIA",2015,"F",1
"7321","ARIANNA","NICOLLE",2015,"F",1
"7322","ARIANNA","REBECA",2015,"F",1
"7323","ARIANNA","SOFIA",2015,"F",2
"7324","ARIANNA","SOPHIA",2015,"F",1
"7325","ARIANNA","THAIS",2015,"F",1
"7326","ARIANNE","-",2015,"F",1
"7327","ARIANNE","SOFIA",2015,"F",1
"7328","ARIANNES","SOPHIA",2015,"F",1
"7329","ARIANNIS","AYLEN",2015,"F",1
"7330","ARIANNY","SUGEY",2015,"F",1
"7331","ARIANNYS","DEL CARMEN",2015,"F",1
"7332","ARIANNYS","DEL ROSARIO",2015,"F",1
"7333","ARIANNYS","MICHELLE",2015,"F",1
"7334","ARIANNYS","VICTORIA",2015,"F",1
"7335","ARIANNYS","YILANIS",2015,"F",1
"7336","ARIANY","-",2015,"F",1
"7337","ARIANY","AMELIA",2015,"F",1
"7338","ARIANY","LISBETH",2015,"F",1
"7339","ARIANY","MILAGRO",2015,"F",1
"7340","ARIANY","VICTORIA",2015,"F",1
"7341","ARIANY","YORKELY",2015,"F",1
"7342","ARIANYS","ANNETTE",2015,"F",1
"7343","ARIANYS","CAMILA",2015,"F",1
"7344","ARIANYS","DAYLIN",2015,"F",1
"7345","ARIANYS","DENISSE",2015,"F",1
"7346","ARIANYS","DIANETTE",2015,"F",1
"7347","ARIANYS","GUADALUPE",2015,"F",1
"7348","ARIANYS","ISABEL",2015,"F",1
"7349","ARIANYS","ISABELLA",2015,"F",1
"7350","ARIANYS","JOELIS",2015,"F",1
"7351","ARIANYS","JOSELYN",2015,"F",1
"7352","ARIANYS","KELLYNETH",2015,"F",1
"7353","ARIANYS","MICHELLE",2015,"F",1
"7354","ARIANYS","NAYEL",2015,"F",1
"7355","ARIANYS","NICOLE",2015,"F",1
"7356","ARIANYS","NICOLLE",2015,"F",1
"7357","ARIANYS","PAOLA",2015,"F",2
"7358","ARIANYS","SHADDAI",2015,"F",1
"7359","ARIANYS","STEPHANIA",2015,"F",1
"7360","ARIANYS","SUSSET",2015,"F",1
"7361","ARIANYS","YAHIBETH",2015,"F",1
"7362","ARIANYS","YANETH",2015,"F",2
"7363","ARIANYS","YARITZEL",2015,"F",1
"7364","ARIASNY","MILAGRO",2015,"F",1
"7365","ARIATHNE","MAIRETH",2015,"F",1
"7366","ARIATNIS","MONSERRATH",2015,"F",1
"7367","ARIATNYS","EDITH",2015,"F",1
"7368","ARIC","DAYAN",2015,"M",1
"7369","ARICEL","-",2015,"F",1
"7370","ARICK","JAMAL",2015,"M",1
"7371","ARIDELYS","INAIRA",2015,"F",1
"7372","ARIEL","-",2015,"M",24
"7373","ARIEL","-",2015,"F",1
"7374","ARIEL","ABDIEL",2015,"M",1
"7375","ARIEL","ABEL",2015,"M",1
"7376","ARIEL","ADAIR",2015,"M",1
"7377","ARIEL","ADAM",2015,"M",1
"7378","ARIEL","AGUST’N",2015,"M",1
"7379","ARIEL","ALAIN",2015,"M",1
"7380","ARIEL","ALBERTO",2015,"M",2
"7381","ARIEL","ALDAIR",2015,"M",1
"7382","ARIEL","ALEJANDRO",2015,"M",6
"7383","ARIEL","ALEXANDER",2015,"M",6
"7384","ARIEL","ALEXANDRA",2015,"F",1
"7385","ARIEL","ALEXIS",2015,"M",3
"7386","ARIEL","ALVARO",2015,"M",1
"7387","ARIEL","ANDRŽ",2015,"M",2
"7388","ARIEL","ANGELO",2015,"M",1
"7389","ARIEL","ANTONIO",2015,"M",9
"7390","ARIEL","ANTONY",2015,"M",1
"7391","ARIEL","ARISTIDES",2015,"M",1
"7392","ARIEL","ARMANDO",2015,"M",4
"7393","ARIEL","ARTURO",2015,"M",1
"7394","ARIEL","BENJAM’N",2015,"M",1
"7395","ARIEL","BRAYAN",2015,"M",1
"7396","ARIEL","DAVID",2015,"M",3
"7397","ARIEL","EDGARDO",2015,"M",1
"7398","ARIEL","EL’AS",2015,"M",1
"7399","ARIEL","ELIECER",2015,"M",1
"7400","ARIEL","ENRIQUE",2015,"M",3
"7401","ARIEL","FERNANDO",2015,"M",1
"7402","ARIEL","GADIEL",2015,"M",1
"7403","ARIEL","GAEL",2015,"M",1
"7404","ARIEL","HUMBERTO",2015,"M",1
"7405","ARIEL","ISAAC",2015,"M",3
"7406","ARIEL","ISMAEL",2015,"M",1
"7407","ARIEL","ISSAC",2015,"M",1
"7408","ARIEL","IVAN",2015,"M",2
"7409","ARIEL","IV‡N",2015,"M",1
"7410","ARIEL","JASSIR",2015,"M",1
"7411","ARIEL","JAYMAR",2015,"M",1
"7412","ARIEL","JAZED",2015,"M",1
"7413","ARIEL","JENCARLOS",2015,"M",1
"7414","ARIEL","JESŒS",2015,"M",1
"7415","ARIEL","JOSE",2015,"M",1
"7416","ARIEL","JOSUE",2015,"M",3
"7417","ARIEL","JULI‡N",2015,"M",1
"7418","ARIEL","MARVIN",2015,"M",1
"7419","ARIEL","MOISES",2015,"M",1
"7420","ARIEL","NIBALDO",2015,"M",1
"7421","ARIEL","NOEL",2015,"M",1
"7422","ARIEL","OMAR",2015,"M",1
"7423","ARIEL","ORLANDO",2015,"M",1
"7424","ARIEL","OSCAR",2015,"M",1
"7425","ARIEL","SANTANA",2015,"M",1
"7426","ARIEL","STEVEN",2015,"M",1
"7427","ARIEL","YONY",2015,"M",1
"7428","ARIELA","-",2015,"F",2
"7429","ARIELA","DESIRETH",2015,"F",1
"7430","ARIELA","KATHERIN",2015,"F",1
"7431","ARIELIS","-",2015,"F",1
"7432","ARIELIS","ALANI",2015,"F",1
"7433","ARIELIS","ALANIS",2015,"F",1
"7434","ARIELIS","BRIANNYS",2015,"F",1
"7435","ARIELIS","ESTHER",2015,"F",1
"7436","ARIELIS","GABRIELA",2015,"F",1
"7437","ARIELIS","GUADALUPE",2015,"F",1
"7438","ARIELIS","INES",2015,"F",1
"7439","ARIELIS","ITZEL",2015,"F",2
"7440","ARIELIS","KARENIS",2015,"F",1
"7441","ARIELIS","LISBETH",2015,"F",1
